country_name,country_code,indicator_name,indicator_code,year,value,indicator_short
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2013,2044440443.16654,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2014,2220637966.25047,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2015,2424391785.43897,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2016,2604955228.70117,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2017,2762581334.22612,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2018,2913464658.08768,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2019,3088851450.30694,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2020,3144136196.6228,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2021,3392796953.08939,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2022,3562814908.76149,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2023,3917150480.80981,gdp
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2024,4086402718.86834,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1977,45872947.4074074,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1978,57130215.5555556,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1979,55017758.8888889,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1980,72804653.3333333,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1981,82107391.1111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1982,89527576.6666667,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1983,98665191.481481507,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1984,109157070.740741,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1985,119491932.962963,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1986,135161958.518519,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1987,151868754.444444,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1988,171106184.074074,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1989,185137242.96296301,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1990,201429629.62963,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1991,219762962.962963,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1992,234059259.259259,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1993,245525925.925926,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1994,264374074.074074,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1995,274522222.222222,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1996,292285185.185185,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1997,302988888.888889,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1998,322411111.111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1999,331759259.259259,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2000,333470370.37037,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2001,377462962.962963,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2002,375200000,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2003,373318518.518519,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2004,396711111.111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2005,391455555.555556,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2006,416674074.074074,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2007,444685185.185185,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2008,480003703.703704,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2009,515618518.518519,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010,519859259.259259,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2011,532081481.481481,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2012,520355555.555556,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2013,545325925.925926,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2014,572255555.555555,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2015,583177777.777778,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2016,612711111.111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2017,563355555.555555,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2018,628244444.444444,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2019,644259259.259259,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2020,528944444.444444,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2021,562911111.111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2022,623062962.962963,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2023,659311111.111111,gdp
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2024,688881481.481481,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1960,672399700,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1961,654100200,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1963,940799900,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1964,1025599900,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1965,888100000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1966,983900000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1967,1034800000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1968,1079100000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1969,1230500000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1970,1485500000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1971,1666500000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1972,1987400000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1973,2344800000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1974,2925700000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1975,3599200000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1976,3951500000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1977,4587100000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1978,4734400000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1979,5498800000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1980,6761300000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1981,7561300000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1982,8267400000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1983,9220600000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1984,11594000000,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1985,5044579979.23285,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1986,6122128557.57243,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1987,5827050753.25937,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1988,5374299981.49698,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1989,6686593059.93691,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1990,7073675544.79021,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1991,9824483339.94518,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1992,11605382504,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1993,13081042400,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1994,14644734599.4778,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1995,16637370839.1608,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1996,18241622547.5908,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1997,20017450041.3075,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1998,21672215546.7642,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1999,22136579396.9218,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2000,24305780628.6677,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2001,25601823687.5742,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2002,27137440786.2562,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2003,21403167848.1444,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2004,22322387382.494,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2005,35777560683.9366,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2006,37879830084.2627,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2007,43965458508.5056,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2008,48091433554.186,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2009,48223781476.8909,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010,53801053352.5005,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2011,57948261615.957,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2012,60561635555.6383,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2013,62555417414.582,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2014,67014329099.5549,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2015,70966782572.4386,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2016,75552902635.7075,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2017,79070274743.1658,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2018,84994732049.3461,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2019,89146130744.723,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2020,78546672406.8291,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2021,94850719516.7127,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2022,113478087134.8,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2023,120456239153.739,gdp
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2024,124282245638.568,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1960,144570928956.34,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1961,157434744082.748,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,159279576287.343,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1963,175838996671.714,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1964,201676763987.725,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1965,218796645706.064,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1966,216722525473.293,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1967,228815076511.62,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1968,249450459912.43,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1969,278752037217.191,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1970,296701704113.249,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1971,319417972883.429,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1972,352500470978.396,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1973,451102947058.72,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1974,632456184321.232,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1975,677106305105.449,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1976,739743284441.083,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1977,827184679551.833,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1978,945430960015.817,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1979,1112690965896.55,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1980,1383191326611.02,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1981,1532324464301.65,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1982,1461183388235.62,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1983,1474623905126.34,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1984,1495593079357.68,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1985,1491430023239.76,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1986,1499003195182.05,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1987,1523076896647.68,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1988,1607581730226.44,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1989,1635308547393.47,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1990,1916618913194.03,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1991,2033050383400.93,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1992,2208785235302.11,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1993,2382686517167.09,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1994,2502641079284.49,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1995,2552118776600.63,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1996,2767853244614.38,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1997,2956193906615.57,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1998,2921390123249.61,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1999,3090597945128.49,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2000,3377884083963.95,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2001,3351422428182.59,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2002,3255298964184.05,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2003,3621766615108.89,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2004,4208504235790,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2005,4895917406969,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2006,5597875766985.71,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2007,6627227343207.44,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2008,7456893137377.44,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2009,7174570406361.96,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2010,8714218978329.98,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2011,9827387161912.77,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2012,10279191899797.6,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2013,10438033636609.8,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2014,10797621479002.5,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2015,10271831724034.8,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2016,10571969587055.3,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2017,11475929617611.4,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2018,11652111473280.5,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2019,11887904124496.5,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2020,11039712538107.1,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2021,12923331307987.7,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2022,14274765147164.7,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2023,15177810163172.8,gdp
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2024,16091207060823.4,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1960,80803222392.8859,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,71174424446.8864,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1962,64922599309.2546,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1963,70216443534.957,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1964,81101169480.9704,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1965,94498004640.0973,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1966,103377065683.287,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1967,100371950314.405,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1968,101476791156.079,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1969,114101000754.857,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1970,127052297158.08,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1971,136440829735.232,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1972,155359237838.582,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1973,195413149940.391,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1974,221440713584.624,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1975,248519521080.329,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1976,252686739157.612,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1977,291229976122.31,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1978,282630837737.006,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1979,327249769951.168,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1980,377549806578.642,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1981,403129803803.166,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1982,423407966724.839,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1983,443371246698.137,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1984,480403927228.946,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1985,526032437680.959,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1986,524621676243.052,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1987,518488360539.102,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1988,575525093193.548,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1989,622193930069.762,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1990,666725912038.333,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1991,723904575173.197,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1992,812130263840.671,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1993,891466245843.003,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1994,1073279171690.89,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1995,1324238764804,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1996,1521373516801.19,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1997,1574970259582.32,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1998,1439656879989.21,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1999,1585948588432.78,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2000,1746603943460.8,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2001,1860780769837.6,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2002,2061459115839.34,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2003,2335149535289.99,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2004,2709162072001.22,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2005,3136379636324.84,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2006,3778756305027.42,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2007,4781275889354.55,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2008,6054653276221.09,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2009,6573332906059.41,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2010,7998802644980.75,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2011,9762261279860.9,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2012,10891972643927.8,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2013,12032716775573.3,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2014,12988715226836.7,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2015,13532269646653.5,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2016,13827143891946.3,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2017,15097049793765.4,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2018,16881313468532,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2019,17481802738366.4,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2020,17783399412496.6,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2021,21205315189717.1,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2022,21536968352300,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2023,21617377390319.4,gdp
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2024,22233410782170.8,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1960,2069464937.19791,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1961,1753850955.05808,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,1518207703.48997,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1963,1824343870.71407,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1964,2244146102.98333,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1965,2387047395.70254,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1966,2429308638.838,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1967,2553595172.08743,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1968,2582179864.15493,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1969,3112165727.38342,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1970,2862503139.00358,gdp
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1971,2754219271.03082,gdp
