country_name,country_code,indicator_name,indicator_code,year,value,indicator_short
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,96.5676223093753,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,104.474532657958,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,109.804532676033,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,112.793165848571,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,116.841560903266,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,121.476252276892,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,123.575683382786,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,124.09140868848,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,123.813315813595,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,124.142674729473,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2020,123.721989477427,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2021,123.886850743311,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2022,128.180979253477,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2023,131.021069370666,cpi
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,2024,133.0483913369,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1960,1.20872070863002,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1961,1.21710447711338,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1962,1.18055389751081,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1963,1.1893684525188,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1964,1.23291102876457,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1965,1.4158627513308,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1966,1.54380634865603,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1967,1.55464228658054,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1968,1.52859022194483,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1969,1.58071240136806,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1970,1.64019300612286,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1971,1.6917019834377,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1972,1.72726770586276,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1973,1.81556880983419,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1974,1.99756719633179,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1975,2.19072586125566,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1976,2.41675215932171,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1977,2.72445697854963,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1978,3.02627505751449,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1979,3.32600824930488,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1980,4.01845738799857,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1981,4.43305305816039,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1982,5.09016490527709,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1983,5.90865700249978,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1984,6.91527745758085,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1985,7.75249323023021,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1986,9.60257068310286,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1987,11.4936619011958,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1988,13.5238432796011,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1989,16.3992648629815,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1990,19.1471871327422,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1991,22.9284779653364,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1992,26.0553317615891,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,29.2053672512273,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1994,31.5868404447804,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1995,36.5593136759471,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1996,39.186869460822,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1997,40.9994995628414,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1998,42.5872361233875,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1999,43.898709687758,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2000,45.0768656084691,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2001,46.1000010132971,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2002,47.361868012585,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,49.496835104023,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2004,55.0754349700109,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2005,57.7572765309499,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2006,62.1725468094228,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2007,67.9663872091587,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2008,80.4156759553908,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,89.8753703283582,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,110.064925987482,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,117.892445724817,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,129.056530012879,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,142.052800661666,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,156.784372636979,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,178.441948479442,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,231.094115427901,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,264.375055382559,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,288.572774376263,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2020,303.131077181708,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2021,318.936481308266,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2022,363.254813484487,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2023,486.342894474661,cpi
Egypt,EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,2024,623.834899836025,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1960,1.92776993409628,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1961,1.8760580768495,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1962,1.87786197885099,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1963,1.90732571146684,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1964,1.94084822357288,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1965,1.94971740839437,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1966,1.92656733276046,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1967,1.95482846404949,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1968,2.00443576896344,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1969,2.00052731464569,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1970,2.05689925204381,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1971,2.06606908719513,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1972,2.09778769731022,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1973,2.23187774575848,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1974,2.60904358828786,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1975,3.10707086462097,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1976,3.32564365659299,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1977,3.71874396676538,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1978,4.21241181327244,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1979,4.80450945973267,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1980,5.6389070924803,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1981,6.47330472522793,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1982,7.2325513129069,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1983,8.1955161747181,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1984,9.1385881128125,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1985,11.1790863414133,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1986,14.7491293696616,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1987,18.4164266915317,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1988,22.0557265652243,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1989,25.9450510187606,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1990,32.1716466514274,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1991,36.8052243223765,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1992,40.9327393509497,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,48.5080338476723,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1994,53.6430005217866,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1995,59.0232091836481,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1996,64.8009441492231,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1997,67.7105948513116,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1998,69.4352241765493,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1999,69.7926955485205,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2000,71.3778883660866,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2001,74.0551448887225,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2002,75.4366621571424,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,77.0362142898618,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2004,80.4658233511808,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2005,84.2404338528895,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2006,87.6413242839019,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2007,91.6536192390676,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2008,97.8016733849086,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,98.8344104457927,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,105.128923766816,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,106.947375362701,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,107.75768266948,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,108.987569242944,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,108.19045106832,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,108.843974500215,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,109.945860865916,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,111.144633577093,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,111.228352310936,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2020,110.815038640419,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2021,114.656913864201,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2022,122.910624989713,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2023,127.883032020654,cpi
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,2024,128.974874703245,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1985,37.8710181288273,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1986,31.1904099229299,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1987,27.0812378678958,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1988,27.7646760475273,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1989,29.476688687504,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1990,29.7295608139677,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1991,28.7112379263168,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1992,27.4827577984293,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,28.9811960072712,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1994,38.2091035088547,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1995,45.8021827479985,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1996,47.8819351542961,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1997,49.3262963171747,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1998,53.2406884910137,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,1999,53.4388855631069,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2000,56.0051752162291,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2001,60.9478499339941,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2002,65.5753023354285,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,70.3777384508461,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2004,73.3474593441042,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2005,77.4781194458834,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2006,80.8994755998429,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2007,83.1676851961002,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2008,88.616638076126,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,92.7737027694463,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,104.805389221557,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,108.637724550898,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,111.84131736527,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,116.661676646707,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,118.617662311179,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,120.292471529847,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,121.18787425149701,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,122.472555526802,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,124.346722780622,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2020,130.273952095808,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2021,130.14745508982,cpi
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,2022,136.37724550898201,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1992,11.6377785728356,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,22.0898943326304,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1994,32.6167651348571,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1995,42.0027656459522,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1996,51.6845473436372,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1997,57.153743570204,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1998,61.8451133549247,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,1999,63.8835968755953,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2000,66.4507525242904,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2001,70.2705277195656,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2002,72.7805296246904,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,73.7521432653838,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2004,76.0001905124786,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2005,79.1007811011621,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2006,82.6109735187655,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2007,88.064393217755807,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2008,97.1899409411316,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,97.1137359497047,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,104.981901314536,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,109.111259287483,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,112.145170508668,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,112.026100209564,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,111.474566584111,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,111.640312440465,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,115.455324823776,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,119.422747189941,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,122.14231282149,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2020,121.599352257573,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2021,127.257572871023,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2022,151.94333206325,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2023,165.860163840732,cpi
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,2024,171.699371308821,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1965,1.5581335887572,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1966,1.60764361087921,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1967,1.63696772866907,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1968,1.6934337043028,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1969,1.74771742002739,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1970,1.78004214520767,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1971,1.82136869260149,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1972,1.86446832618021,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1973,2.07969371160859,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1974,2.48082036466192,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1975,2.77965358358976,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1976,2.96119033137046,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1977,3.57726958735979,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1978,3.88196762984206,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1979,4.52068783259099,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1980,5.36533203530111,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1981,6.44139211801934,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1982,7.13754050449383,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1983,7.9631772427267,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1984,8.99359060989557,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1985,10.8339160905682,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1986,12.322179305373,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1987,13.9704708228449,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1988,16.8196871953554,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1989,18.0889285053743,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1990,20.4571834673624,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1991,22.2848909537894,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1992,23.9692488334379,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,26.851173219716,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1994,30.5483984945473,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1995,34.3023663220618,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1996,36.5063665262829,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1997,39.1075645992861,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1998,42.2791746492625,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,1999,44.8534946709947,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2000,50.3294496499372,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2001,53.3200808213556,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2002,59.7290028244156,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2003,64.0832471303155,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2004,66.2911297197199,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2005,69.4558709343716,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2006,73.1402544735956,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2007,79.0471259920875,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2008,89.0524844930228,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2009,95.6853221296671,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2011,106.107427145903,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2012,115.593056390898,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2013,122.090896076668,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2014,129.027305806354,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2015,135.415763752502,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2016,146.042210573467,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2017,155.128044574078,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2018,162.597555594944,cpi
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,2019,166.821866435163,cpi
Ethiopia,ETH,Consumer price index (2010 = 100),FP.CPI.TOTL,1965,4.69790203401635,cpi
Ethiopia,ETH,Consumer price index (2010 = 100),FP.CPI.TOTL,1966,4.63392282341809,cpi
